Pig Manure (kg),Kitchen Food Waste (kg),Chicken Litter (kg),Cassava (kg),Bagasse Feed (kg),Energy Grass (kg),Banana Shafts (kg),Alcohol Waste (kg),Municipal Residue (kg),Fish Waste (kg),Water (L),Temperature (C),Humidity (%),C/N Ratio,Digester Temp (C),biogas_production
20.34993456,13.99326704,16.08034845,8.258925197,21.12820695,6.735864883,6.593639796,4.795308682,12.56763093,3.948984335,91.80890331,28.69201366,55.40383159,25.51821007,35.29578353,69.127495
20.48636678,13.14737094,2.767370354,22.017899,18.32383967,5.702684044,8.74607006,5.783551705,0.569772411,6.793388123,74.34527279,32.96995147,67.87328398,19.46429571,34.67395955,63.093395
25.71434471,22.06157125,17.52237597,18.84465485,24.32643238,13.39220597,7.622169359,4.562269338,6.364342903,6.10538068,102.4344127,28.68218675,51.79865568,26.67033641,36.36345494,86.292206
25.95624865,14.76185202,10.207059,10.94565444,18.75550699,11.94992825,8.636375048,7.806164022,8.852734249,7.164978821,120.066892,28.91598567,72.06562716,25.05726698,35.01880259,73.05515
26.7322508,14.39183142,8.853654725,9.379784129,16.04264469,16.20947703,11.13690454,4.644807295,12.82472079,5.553942704,73.16868558,31.25600408,91.43699044,18.12880239,35.42351446,73.16148
27.60189301,14.58108425,11.8076565,19.62566363,15.90314037,2.84760376,5.183414416,5.175827099,12.93655178,6.569825809,105.0282754,34.16144641,67.42610143,26.74836384,35.96249333,78.52694
10.33925645,14.88322356,14.06605305,17.28374445,21.95779527,13.27914868,9.243555867,4.83068709,15.0981843,4.051703288,105.8439503,33.61010241,50.9119066,26.61167496,34.63812241,72.007416
20.9690592,5.094442683,17.36423509,17.54649558,16.21912325,6.561546645,4.695108837,4.768967887,8.829505798,7.404933167,129.7944969,26.03584192,68.09468363,21.2344469,32.66173354,67.2722
28.92244397,25.50515968,10.52925165,36.89374029,2.046438062,8.208130986,6.989966018,8.001316251,11.77982938,8.918288465,115.5699773,26.5861303,56.26932854,21.85785236,36.88175102,90.76171
17.64128456,20.30278327,14.83113364,16.47509933,18.41121242,5.34205641,11.47832681,5.091454738,12.66863174,8.549040804,49.89498685,30.15756973,84.67180884,27.54543725,37.19461383,73.64557
22.1496057,7.982556341,18.20383785,27.24816497,20.9574223,4.942728653,7.931980725,6.998076004,2.9520322,3.936610964,132.0803604,31.41341517,78.63647178,24.11473635,35.36134086,74.10124
30.42526558,15.17604867,21.86371567,34.22799708,10.23086351,11.43117193,3.562470401,2.939857605,9.258929419,5.758722262,75.30094823,28.52230127,89.38645427,24.32984658,33.23056906,88.13536
26.75574984,6.059437752,17.23937651,14.70730196,16.99248724,8.478931997,4.400128649,4.350183789,12.47638895,5.423932798,131.5963017,29.58202848,80.49449197,24.40774791,37.51463624,73.27682
33.11788991,16.37040508,8.087144687,23.61236971,19.07025404,8.741087212,4.426238255,2.720391287,18.35931469,8.777375768,80.76703796,29.53911118,72.7909901,20.36685932,36.75511033,86.98683
34.27665946,20.33995228,2.073535934,29.50810399,16.40804733,9.86677402,1.724571369,4.179574614,17.47542901,4.456950889,116.6977782,29.59450207,85.1373762,22.63780119,38.50957706,88.86809
19.02449971,28.82654406,14.2679336,15.17408214,19.92482022,3.248880181,6.660950471,5.147196488,4.525170838,5.581619173,75.28470245,33.91753326,90.90120603,26.5343624,38.2234172,76.19752
32.24162132,26.2812104,12.30399091,9.455030127,10.90111275,5.428079163,5.902141852,4.97626244,11.20420086,8.276036378,96.87423815,32.86546676,82.40467219,22.90714096,35.9190392,82.86833
40.41420872,15.18582132,14.16192485,11.47471308,13.32301325,8.136694102,8.827747629,3.278949675,16.80067659,7.675240951,71.9811741,22.89757625,80.4956724,25.38161523,34.11061854,83.77025
31.70342094,6.516049002,7.035524374,19.01913739,13.53532732,19.97456537,9.860017475,6.22400697,13.81232477,9.467719947,94.31180322,30.74675684,67.53993179,24.90091613,32.79054726,79.135284
32.29814211,21.49820147,2.942233366,29.77234518,21.47533739,12.36135452,5.840036215,3.891579439,5.319054034,6.901481093,30.30463915,31.86346242,82.65224539,24.37981781,34.13122357,82.84314
28.03474891,9.880826238,12.2952467,22.61321439,17.37595065,17.40724139,10.83148033,8.793990054,8.854844243,0.830655421,88.72407929,29.8234088,69.4453884,21.5639472,37.12516589,77.40071
13.3440886,24.02327523,13.72996838,6.22601823,6.29522485,13.0401036,6.062435636,2.613789953,16.10694404,1.864871848,142.9717365,26.00272672,80.82576496,23.28470037,38.65880234,65.79393
15.60970338,6.035862034,6.755706954,24.97462015,22.28221368,7.743717781,4.925979705,8.865242926,15.33188901,2.911979477,73.30847627,29.78330225,80.25069595,27.10430786,34.24056712,65.00428
24.3414217,15.98964317,9.453069143,28.38234726,21.31798053,13.57252835,9.337904338,6.651600662,12.52491826,5.494745109,107.638417,30.45358852,86.42734607,22.88660051,35.41018802,83.87231
44.94146726,17.52082524,2.18866037,19.06951931,8.002298942,9.963089827,14.0769993,3.94702044,13.91112849,5.599630101,88.63815127,31.7689012,82.59477559,20.07632109,34.83059085,88.05711
33.99068618,23.78624845,17.76958117,22.66824511,17.32263689,10.99863853,9.16660771,4.559070246,20.35445424,8.032467864,119.9944561,28.61528616,81.73421682,23.76869363,35.43091219,102.25717
4.767741648,9.495144554,23.25206021,28.29713565,20.02904842,8.343629012,6.405742964,3.523725972,12.26458488,4.298543252,149.3124911,28.55317383,98.7561911,18.0841676,37.05942175,72.103714
32.54095959,20.14520732,12.44899734,11.6504081,10.46187238,4.560678205,9.997198564,5.140309798,5.435286511,5.14756164,30.46426736,32.85320567,79.42715546,27.28737308,41.80061018,74.37973
28.14137795,15.28360734,11.78212817,39.8876743,11.75261646,13.73139325,7.817711548,7.30714698,5.407295779,5.811309797,58.12832922,21.80256434,84.70380132,23.95241728,35.5964642,80.42449
28.76274867,35.9087749,13.73851848,34.37599367,19.15433068,11.58720836,8.42950772,0.631095927,14.15978682,4.421398384,52.10291411,30.42577362,67.99687093,23.77935898,36.27443564,102.014244
26.65302152,12.03036931,9.545800649,24.66993251,10.86784557,8.178913129,6.552739501,4.288797713,15.8139063,5.489674204,85.84813591,26.48416167,81.73026134,30.52650151,37.50288379,73.423454
8.802108607,19.28673634,10.5605084,11.7386229,15.17007387,5.628821122,6.336658665,6.482597344,17.51738492,7.117179085,123.1201967,31.75055595,65.75036805,20.90848495,35.89701108,66.93764
29.727085,9.65219046,4.146610674,19.11247535,14.99291509,15.74526361,6.364752255,5.942477591,12.86569627,9.910655409,107.3398406,34.02159312,81.55480849,24.61045139,35.41853393,78.03125
16.76097395,21.03741284,10.40855544,27.24926194,25.09400671,10.31805055,9.083165334,2.747772537,21.20103136,6.103162207,147.2388651,27.93749517,81.33776704,27.68741727,35.17338751,88.819275
23.5618821,21.98755895,12.33986553,24.45854415,9.05697315,2.1678066,8.565552887,5.438686527,20.07938278,3.627739372,119.4931456,34.90251559,83.80830875,22.93773782,35.6141962,85.7126
28.1660432,23.24348791,15.06085011,17.69640191,8.675198926,16.16325673,9.876432158,6.87516485,14.24638368,4.302180389,72.19926975,30.57205024,74.61012757,23.49618264,40.04868924,85.03604
34.87164104,26.95190379,15.340175,6.48254783,12.78876549,13.00379215,8.499886899,8.373530833,22.69163798,5.218689456,84.58149044,29.86383959,89.4515806,21.76464631,36.66680482,94.707924
19.32721309,20.93789024,12.45292127,22.26288782,11.81468943,8.430011807,17.79737043,4.358863634,6.758131793,3.282412548,112.3216837,27.00209524,64.35899063,18.90125461,36.14313695,73.32051
23.44722377,15.39425849,10.310665,36.55368529,14.87912075,5.383709055,10.74011289,4.230932159,4.697639733,1.678282061,114.9066425,32.39663971,68.35336182,16.88240889,36.63544557,78.72742
33.23426233,26.71806573,8.173974922,19.29117324,18.84617461,7.381682978,3.67439736,6.860878439,14.33996101,3.861621526,124.0449553,30.16200467,75.844365,23.77147315,31.80429412,91.10327
21.20725959,21.76651746,17.91878657,26.71597446,12.34392183,6.631917119,7.560204724,3.064118908,22.90149014,2.917527085,101.2018186,25.29626425,69.28792963,30.52356687,36.45766899,85.584984
32.03385256,14.63620798,5.540641991,26.6013522,16.47687984,11.36259584,11.63653944,5.412235211,11.57904767,2.940689852,93.76890406,32.64211638,85.54097335,25.27643122,33.51148878,83.367355
29.74367874,32.29265161,9.758483814,22.81634871,16.59956297,8.200612862,15.81689747,2.598285792,5.648341549,4.39912246,134.8345179,31.35852457,94.81517646,23.30676698,37.03573277,91.49522
39.82486015,29.5546256,1.770849581,26.74593089,25.43126106,3.918608962,14.51715315,3.424555743,18.96599366,6.267787473,62.56225762,29.30750242,68.23339525,28.22578384,37.61770331,102.41539
30.97347334,15.47346877,3.084398768,32.30014879,14.048331,5.852089761,6.276915017,6.229974074,16.0628852,7.73933539,86.91103677,31.90592415,92.6874677,26.49177943,33.49430686,84.80467
10.77940791,30.69804026,20.78699746,25.24867567,19.37126137,12.6257973,12.18631273,4.156970172,10.96550236,8.573450967,134.4818087,29.27259267,84.00764776,30.40229661,35.11667438,89.286514
17.58072029,26.73404571,17.46217717,23.12107626,19.74407218,7.892872235,10.11524435,7.812894014,17.60406948,4.661587134,93.94893548,29.338315,68.01512146,20.52091169,35.6459135,88.5905
11.53336281,6.876950002,8.805207457,18.6412558,22.69682555,10.64889704,12.73281863,4.450436718,16.00011173,5.247961231,131.6923041,29.94377768,79.88862346,27.15579844,36.1115409,66.23946
20.10391489,11.06917749,14.1929857,14.60695452,16.49442279,14.41567476,6.997904798,7.763529294,14.46793849,5.310992275,76.53698901,32.17103147,66.87933491,22.56188731,38.37932231,72.39906
8.958563522,18.59769988,15.05285502,25.94967743,15.93417699,2.483184485,0.175573808,4.70353215,8.741364657,4.424613382,60.3649211,26.11623018,71.61134997,23.99281083,35.41017043,63.026646
33.73335623,5.967293529,15.43672037,13.92652405,11.30200057,18.61834999,11.30605112,5.879058407,10.69453892,5.010288145,72.8877451,32.11701327,57.35467142,26.83960951,36.88215151,77.83407
18.48033159,14.1360828,17.81037895,19.49511712,11.42545999,11.33140332,4.901437757,4.560628862,10.53526357,8.910692504,115.1042023,34.66927261,81.65083099,29.43996991,38.90378726,75.91545
28.69080793,14.23739273,8.152585536,12.13063808,16.85642652,7.892318529,11.47095912,4.363612632,6.858731177,8.431800701,102.3836163,27.84692126,67.15608091,22.61820495,33.38184286,71.24094
24.73597461,25.34478888,17.47119218,24.20203126,22.47621858,3.34911249,4.937454208,5.262215912,21.21004512,6.585961325,84.97522572,33.47107294,85.98684184,22.97302056,32.60017579,97.07185
31.9070595,23.26327056,6.323386286,24.63925893,12.33811673,10.42749934,10.27896788,4.083197948,16.9134991,7.765645848,80.17117178,31.50828067,100.5063062,25.13018075,37.75125055,89.37031
33.17607996,17.61791385,10.77955913,4.264974876,14.83263589,9.526213723,5.594351686,5.479466422,15.53586023,4.852170044,48.54351755,31.54237165,66.90891027,26.88669708,34.35958386,75.72043
8.185665711,17.62535465,3.3551278,22.8537865,21.86316453,19.41112106,6.527898467,7.010916011,17.48993362,5.175790381,98.52891328,28.59656163,82.14218884,22.84866351,40.39763745,70.31372
18.69643568,6.303420983,9.183144904,27.95362597,27.02094587,7.010503589,12.73877003,5.035365216,11.68090763,8.10639891,71.40541895,30.1779226,66.80300843,23.14049997,38.68629012,73.4476
26.25545747,20.20964747,13.28997823,27.43669168,13.16241131,14.18259105,9.565472442,4.974374864,14.13625011,4.043103757,107.0925613,33.27874702,92.30115335,27.39538855,36.31270523,88.71113
27.49112391,12.97325078,2.334439816,17.7032968,13.46846042,5.451826355,9.242476755,6.506894719,11.99515539,5.601970449,120.9964954,25.37669326,60.70498974,26.63487352,32.9358789,69.134796
12.45456008,14.87183243,13.14367312,28.38821796,11.43962736,3.47661281,9.706334787,2.219991225,4.547643049,5.386712345,117.2170197,29.19704214,83.19409082,30.48830034,36.00227682,64.386185
18.08566711,15.44718611,4.046148906,14.45903306,24.41297172,2.901299513,9.257882317,5.14898267,12.0181377,2.440773482,79.14981041,22.67601227,80.69129004,30.97796056,37.34405184,62.653522
17.11793032,16.05012641,12.57191827,16.85467864,8.673357969,5.154962375,11.68695684,6.102925889,6.434644089,5.29368675,25.67843239,26.41921935,80.15660683,23.43838073,36.96885154,59.549107
30.98775101,28.28306851,7.773823346,10.92253504,15.53747216,16.21746014,2.412866377,6.970797373,13.83953872,8.455080867,98.52860246,30.13375288,61.9054573,26.0335543,32.29651088,87.11981
23.4504461,20.83462717,14.71454948,22.90590697,14.72442402,15.65496133,4.732226447,5.538450837,6.168759908,7.601897955,50.62489452,26.83130064,89.90401418,24.60921027,40.0890738,76.48628
28.2681552,13.99691729,13.26896041,18.70601503,17.76826668,13.28183759,6.155026494,2.152656509,12.60828953,8.406464694,97.83376203,26.76688941,68.35288063,27.64651102,36.22703463,79.39428
13.09768296,9.035998237,11.0396683,19.07060482,16.35189573,9.437376868,12.4650949,6.064604373,10.61274817,9.245945247,98.95667822,33.02354991,72.80577612,24.53718671,39.15775707,65.77983
41.2646044,15.0056653,12.10922346,24.96421976,11.49740688,4.507348076,9.264370411,6.776516777,12.51162768,3.090374433,137.3128164,35.32670298,57.49213813,18.26064517,32.07597013,95.08382
16.10893527,28.70824657,22.9090237,24.84492413,16.36169821,13.12630303,7.27890329,1.668988382,18.00281327,6.023191758,98.40642178,29.73267472,91.27508584,30.81317511,38.00897701,91.29187
28.83506104,33.366223,11.57991459,21.23357276,16.79567606,6.718484064,13.31904305,1.717385644,13.38333486,4.66188975,131.5012142,30.62894245,78.85772194,25.56300722,34.7784209,95.01435
11.63349634,24.32865243,16.4392947,19.0580066,19.17348609,0.970879226,11.48674199,4.932118843,20.62905881,6.950108045,118.5534758,33.92434742,69.41382269,25.94527236,35.34844787,82.89084
31.19629813,18.0043032,19.05036763,14.93322592,14.61170588,13.28919888,4.272624097,5.286391172,1.871063889,1.666212777,131.0619457,26.37874558,81.00228667,23.80794647,36.92660415,78.26062
39.18867023,20.03680611,16.94461104,18.68008362,12.58618312,14.39967066,7.866545625,5.629012872,11.54847593,4.013103744,72.31364893,28.6574097,60.51310523,24.84272348,34.41458542,90.89805
2.606732482,12.78495401,14.93013989,17.96570563,16.49964738,12.05428447,6.595903077,2.427593096,12.30120147,4.254079789,108.4586075,32.84589572,78.80047227,26.66659194,32.30865429,60.00321
12.3268039,33.69305896,10.58087249,23.5541942,16.47034711,9.206226392,7.809675945,5.872768622,6.101537625,3.774711471,77.39264555,33.75496853,67.709419,17.88623161,38.40152522,76.53944
27.27014164,13.84967832,12.4751432,9.765077546,3.523148162,18.40190216,6.21696367,8.81971168,9.768004872,3.797279957,127.3986854,24.58374342,77.25137,23.4545874,41.04509559,68.96979
17.41638455,11.97447816,12.69389776,16.83645036,17.64775274,4.836187928,8.953951267,3.038112054,16.65477795,8.826870079,102.8531756,29.17050512,74.89964974,22.54459551,41.2697838,70.901215
27.74157304,20.81570463,7.267967209,15.55504468,6.101914304,7.590935773,4.644912009,7.217229869,12.94622756,1.926048727,85.73469882,32.38938835,78.3339111,25.21461357,33.90827895,71.89793
24.42824681,19.72041565,17.42881134,22.78772892,14.54705941,14.43115558,6.440221259,4.167885443,8.246868853,7.961348971,135.4813583,27.89531426,85.82157056,19.70045992,36.58661305,82.95653
40.13193056,16.41825277,8.110638621,9.585454982,7.057811516,6.173196952,11.71930844,5.349138052,11.0133324,7.487981831,83.14014122,31.97998369,60.73710676,23.40287256,37.1136052,79.533554
24.76366155,10.86288173,6.589687683,31.2917677,7.150824845,11.85270109,7.525514955,3.869557277,14.90470547,7.008759369,120.1342525,30.63513432,81.28914952,28.18141413,36.3429032,76.65396
41.47896896,28.27921367,9.697989564,31.42226529,6.295385852,5.471875273,9.324535913,8.654036557,12.05816506,6.271262526,41.06078846,31.15011241,89.88666109,27.27471649,38.62405054,97.44603
20.96342022,16.83554177,10.41527351,27.32009979,18.74104263,9.167265255,7.164451317,4.945200771,18.27520211,5.284169738,65.09871573,27.69700858,75.69103345,26.4547288,36.18465997,78.39857
17.36507555,3.730316074,8.026458469,8.138541102,22.41425602,9.809719435,7.866564675,3.645559889,12.76921064,7.689213318,80.78311593,27.10632639,82.09319288,24.01516147,36.83169875,57.852093
17.31883548,14.24764081,12.15797497,14.28873691,27.36685361,16.30359888,9.720302885,6.784881677,4.141014273,5.138152657,174.0824714,28.46468341,62.70600434,21.16512548,38.02057347,72.77629
30.12740456,1.23661981,12.72280242,23.51624601,21.68984599,6.196840272,6.335193096,4.130126553,4.19713217,9.463849825,132.7918052,32.25998648,83.82609744,25.75134571,38.81184259,74.940704
25.59997047,9.948913344,12.49310163,26.20750875,17.38134843,6.168148206,8.754330224,0.827127114,9.397683385,8.117894125,80.84266532,26.0091439,66.90945063,24.28903215,39.77692222,72.84369
9.317474742,20.60614871,11.71398995,23.858896,14.34941726,7.422359708,10.20195085,7.41304636,19.70299257,5.371607098,100.2723045,32.7511045,82.66199132,17.6826722,30.09451214,76.07003
12.5844329,25.47071183,13.52193012,12.7442021,22.00421334,8.958419686,6.341679393,1.723884918,6.42921401,7.437155889,78.22181859,30.60165651,65.20930208,28.74765295,39.07616756,70.46153
12.10874175,13.90381909,12.45145937,13.63293307,24.37647772,11.62508864,9.801631656,7.159581292,12.37145291,4.86220608,77.77438555,33.14026909,76.04426121,21.33020699,37.35589935,67.94391
22.874088,12.24236884,5.680846947,25.74480451,12.81975647,9.233695017,6.274030388,3.874970661,14.44462924,0.857900858,97.11752406,29.76569763,83.89881425,19.1756737,33.50536083,70.20218
22.75607316,24.83405726,7.522597785,24.38904761,20.84573007,7.130892278,9.158423848,4.56417811,12.24425879,4.256764733,98.31348412,28.09442924,81.88996366,23.57524519,35.69828482,80.33891
37.99023608,19.65686833,13.87204468,17.8140984,15.22762586,15.11600425,7.36405789,4.003633022,16.92995981,6.513307846,110.5603716,27.29869118,70.30570308,22.12378317,34.04429277,94.16192
24.62159668,21.72396782,8.490422126,6.661382345,21.7164906,13.4392777,5.022943839,6.09439245,3.550529448,4.035613123,80.90654273,30.56235803,71.49764501,26.2344511,37.48990948,69.17642
